threshold,stop_loss_pct,target_price,required_ticks,position_size_usdc,sharpe_ratio,win_rate,profit_factor,total_pnl,max_drawdown,total_trades
0.8,0.1,0.9,3,10,-8.155,0.0093,0.0558,-12.6525,0.018,108
0.78,0.1,0.9,3,5,-8.224,0.0093,0.0559,-6.3015,0.009,108
0.78,0.1,0.9,3,10,-8.224,0.0093,0.0559,-12.603,0.0179,108
0.65,0.15,0.9,2,5,-8.3049,0.007,0.0417,-8.6846,0.0122,143
0.65,0.15,0.9,2,10,-8.3049,0.007,0.0417,-17.3691,0.0244,143
0.75,0.1,0.9,3,5,-8.3271,0.0093,0.0561,-6.2634,0.0089,108
0.75,0.1,0.9,3,10,-8.3271,0.0093,0.0561,-12.5269,0.0179,108
0.75,0.15,0.9,2,5,-8.355,0.007,0.0418,-8.6627,0.0122,143
0.75,0.15,0.9,2,10,-8.355,0.007,0.0418,-17.3254,0.0244,143
0.7,0.15,0.9,2,5,-8.4747,0.007,0.0419,-8.6095,0.0121,143
0.7,0.15,0.9,2,10,-8.4747,0.007,0.0419,-17.219,0.0243,143
0.7,0.15,0.85,2,5,-8.6806,0.0101,0.0637,-11.838,0.0177,199
0.7,0.15,0.85,2,10,-8.6806,0.0101,0.0637,-23.6759,0.0353,199
0.75,0.2,0.85,3,5,-8.8147,0.0204,0.0794,-7.1427,0.0113,147
0.75,0.2,0.85,3,10,-8.8147,0.0204,0.0794,-14.2854,0.0226,147
0.78,0.15,0.9,2,5,-9.2001,0.007,0.0448,-7.8167,0.0113,142
0.78,0.15,0.9,2,10,-9.2001,0.007,0.0448,-15.6335,0.0227,142
0.8,0.15,0.9,2,5,-9.3414,0.007,0.0449,-7.7786,0.0113,142
0.8,0.15,0.9,2,10,-9.3414,0.007,0.0449,-15.5572,0.0226,142
0.78,0.2,0.85,3,5,-9.6374,0.0204,0.0621,-7.3473,0.0113,147
0.78,0.2,0.85,3,10,-9.6374,0.0204,0.0621,-14.6946,0.0226,147
0.7,0.1,0.85,2,5,-9.6836,0.0101,0.0668,-10.9958,0.0168,199
0.7,0.1,0.85,2,10,-9.6836,0.0101,0.0668,-21.9915,0.0336,199
0.75,0.2,0.85,2,5,-9.8966,0.0102,0.0448,-10.953,0.0163,197
0.75,0.2,0.85,2,10,-9.8966,0.0102,0.0448,-21.9059,0.0327,197
0.8,0.2,0.85,3,5,-10.0182,0.0204,0.0526,-7.4586,0.0113,147
0.8,0.2,0.85,3,10,-10.0182,0.0204,0.0526,-14.9173,0.0226,147
0.75,0.15,0.85,3,5,-10.0386,0.0204,0.081,-6.9139,0.0111,147
0.75,0.15,0.85,3,10,-10.0386,0.0204,0.081,-13.8278,0.0221,147
0.65,0.1,0.9,2,5,-10.1875,0.0069,0.0425,-8.4023,0.012,144
0.65,0.1,0.9,2,10,-10.1875,0.0069,0.0425,-16.8045,0.0239,144
0.7,0.1,0.9,2,5,-10.2127,0.0069,0.0426,-8.3929,0.012,144
0.7,0.1,0.9,2,10,-10.2127,0.0069,0.0426,-16.7858,0.0239,144
0.78,0.2,0.85,2,5,-10.4516,0.0102,0.0326,-11.1547,0.0163,197
0.78,0.2,0.85,2,10,-10.4516,0.0102,0.0326,-22.3094,0.0327,197
0.8,0.1,0.9,2,5,-10.6088,0.007,0.0445,-7.8704,0.0114,143
0.8,0.1,0.9,2,10,-10.6088,0.007,0.0445,-15.7407,0.0228,143
0.78,0.1,0.9,2,5,-10.6793,0.007,0.0446,-7.8524,0.0114,143
0.78,0.1,0.9,2,10,-10.6793,0.007,0.0446,-15.7049,0.0228,143
0.75,0.1,0.85,3,5,-10.6818,0.0203,0.0789,-7.2019,0.0114,148
0.75,0.1,0.85,3,10,-10.6818,0.0203,0.0789,-14.4038,0.0227,148
0.8,0.2,0.85,2,5,-10.6896,0.0102,0.0264,-11.2583,0.0164,197
0.8,0.2,0.85,2,10,-10.6896,0.0102,0.0264,-22.5166,0.0327,197
0.75,0.1,0.9,2,5,-10.7699,0.007,0.0447,-7.829,0.0114,143
0.75,0.1,0.9,2,10,-10.7699,0.007,0.0447,-15.658,0.0227,143
0.75,0.15,0.85,2,5,-11.0163,0.0102,0.0456,-10.6351,0.016,197
0.75,0.15,0.85,2,10,-11.0163,0.0102,0.0456,-21.2703,0.032,197
0.78,0.15,0.85,3,5,-11.2822,0.0204,0.0633,-7.1185,0.0111,147
0.78,0.15,0.85,3,10,-11.2822,0.0204,0.0633,-14.237,0.0221,147
0.75,0.1,0.85,2,5,-11.655,0.0101,0.0449,-10.859,0.0163,198
0.75,0.1,0.85,2,10,-11.655,0.0101,0.0449,-21.7181,0.0325,198
0.78,0.15,0.85,2,5,-11.7856,0.0102,0.0333,-10.8369,0.016,197
0.78,0.15,0.85,2,10,-11.7856,0.0102,0.0333,-21.6738,0.0321,197
0.8,0.15,0.85,3,5,-11.8798,0.0204,0.0536,-7.2298,0.0111,147
0.8,0.15,0.85,3,10,-11.8798,0.0204,0.0536,-14.4597,0.0221,147
0.8,0.15,0.85,2,5,-12.1186,0.0102,0.0269,-10.9405,0.016,197
0.8,0.15,0.85,2,10,-12.1186,0.0102,0.0269,-21.881,0.0321,197
0.78,0.1,0.85,2,5,-12.9878,0.0102,0.0339,-10.542,0.0157,197
0.78,0.1,0.85,2,10,-12.9878,0.0102,0.0339,-21.0839,0.0315,197
0.8,0.1,0.85,2,5,-13.4316,0.0102,0.0274,-10.6456,0.0157,197
0.8,0.1,0.85,2,10,-13.4316,0.0102,0.0274,-21.2911,0.0315,197
0.78,0.1,0.85,3,5,-13.5962,0.0204,0.0647,-6.8648,0.0108,147
0.78,0.1,0.85,3,10,-13.5962,0.0204,0.0647,-13.7297,0.0216,147
0.8,0.1,0.85,3,5,-14.6487,0.0204,0.0548,-6.9762,0.0108,147
0.8,0.1,0.85,3,10,-14.6487,0.0204,0.0548,-13.9524,0.0216,147
