ma_window,entry_zscore,exit_zscore,stop_loss_pct,timeout_minutes,position_size_pusd,total_trades,winners,losers,total_pnl,win_rate,profit_factor,sharpe_ratio,max_drawdown,avg_trade_pnl,best_trade,worst_trade
20,-2.5,-0.5,0.15,45,5,103,0,103,-56.51448708523114,0.0,0.0,-3.427549915620835,0.0611928496583314,-0.5486843406333121,-0.1000000000000001,-0.9202453987730054
20,-2.5,-0.5,0.15,45,10,103,0,103,-113.02897417046228,0.0,0.0,-3.427549915620835,0.12238569931666098,-1.0973686812666241,-0.2000000000000002,-1.8404907975460107
20,-2.5,-0.5,0.15,60,5,103,0,103,-56.51448708523114,0.0,0.0,-3.427549915620835,0.0611928496583314,-0.5486843406333121,-0.1000000000000001,-0.9202453987730054
20,-2.5,-0.5,0.15,60,10,103,0,103,-113.02897417046228,0.0,0.0,-3.427549915620835,0.12238569931666098,-1.0973686812666241,-0.2000000000000002,-1.8404907975460107
30,-1.5,-0.5,0.08,45,5,171,0,171,-107.35264788953572,0.0,0.0,-3.4341071600108246,0.11203101046263556,-0.6277932625119048,-0.1000000000000001,-1.1842105263157898
30,-1.5,-0.5,0.08,45,10,171,0,171,-214.70529577907143,0.0,0.0,-3.4341071600108246,0.22406202092526997,-1.2555865250238096,-0.2000000000000002,-2.3684210526315796
30,-1.5,-0.5,0.08,60,5,171,0,171,-107.35264788953572,0.0,0.0,-3.4341071600108246,0.11203101046263556,-0.6277932625119048,-0.1000000000000001,-1.1842105263157898
30,-1.5,-0.5,0.08,60,10,171,0,171,-214.70529577907143,0.0,0.0,-3.4341071600108246,0.22406202092526997,-1.2555865250238096,-0.2000000000000002,-2.3684210526315796
20,-2.0,-0.5,0.08,45,5,145,0,145,-86.62692444170862,0.0,0.0,-3.445435366530376,0.09130528701480943,-0.5974270651152319,-0.1000000000000001,-0.9259259259259258
20,-2.0,-0.5,0.08,45,10,145,0,145,-173.25384888341725,0.0,0.0,-3.445435366530376,0.1826105740296157,-1.1948541302304638,-0.2000000000000002,-1.8518518518518516
20,-2.0,-0.5,0.08,60,5,145,0,145,-86.62692444170862,0.0,0.0,-3.445435366530376,0.09130528701480943,-0.5974270651152319,-0.1000000000000001,-0.9259259259259258
20,-2.0,-0.5,0.08,60,10,145,0,145,-173.25384888341725,0.0,0.0,-3.445435366530376,0.1826105740296157,-1.1948541302304638,-0.2000000000000002,-1.8518518518518516
10,-2.0,0.5,0.08,45,5,131,0,131,-78.55618580650747,0.0,0.0,-3.4714699336090167,0.08323454837960788,-0.5996655405076906,-0.06666666666666674,-1.143617021276596
